stroke_id,mse_raw,mae_raw,mse_bezier,mae_bezier,mse_ml,mae_ml,cont_raw,cont_bezier,cont_ml
205,0.0014773437,0.03124471,0.005504487703105651,0.05986294634588164,0.001271585,0.029135387,0.026445178,0.01425971580605703,0.015691724
206,0.0037194658,0.05392921,0.003281219564894669,0.05085986347299254,0.001183869,0.030149246,0.023799442,0.011466363165352576,0.010200457
207,0.0020138281,0.037277382,0.0017113577876590727,0.03434476997236933,0.0014505615,0.030151123,0.018883727,0.010019078446354267,0.009620769
208,0.00063004147,0.020430952,0.0006141378251211796,0.020468064573930266,0.00034868182,0.014885109,0.022210924,0.01026453633384678,0.009217577
209,0.0077270884,0.07869362,0.007160082469963393,0.07575282772422504,0.0063509513,0.07128745,0.020376619,0.011126780175570339,0.009399622
210,0.0005658987,0.018911263,0.00037349154461243674,0.014874501430629527,0.00033347204,0.015210224,0.018733859,0.00945958832488926,0.0070017665
211,0.0055503496,0.06628958,0.0067172105489747246,0.07323677724806507,0.0038284739,0.05496823,0.02084517,0.011122039829501955,0.009118037
212,0.00394506,0.054934155,0.004676520438006948,0.06171483569179484,0.0011882103,0.02989687,0.018885193,0.010120822203464512,0.00903622
213,0.0032185407,0.0472231,0.0030879545797903125,0.04720095251492368,0.001663402,0.03323485,0.020996993,0.010772393250465145,0.011233227
214,0.00069747324,0.02123809,0.00047883870317163825,0.017481516217242477,0.000340386,0.015426338,0.021621874,0.009392688554525786,0.006949128
215,0.0013601489,0.029282091,0.0014295265007956996,0.03035530366032066,0.00038645696,0.01506556,0.020894451,0.01007087367492945,0.008940632
216,0.002800822,0.04346355,0.004367928388305765,0.054264049284970625,0.0017824012,0.034349438,0.024254072,0.013681513112125907,0.015600641
217,0.0015782869,0.032422524,0.0010892128208592157,0.026700502243607274,0.00095090887,0.023669908,0.01944097,0.01099989934050403,0.008441765
218,0.005157411,0.058637552,0.005055327167085686,0.05716783165764454,0.0027155168,0.042446304,0.020202603,0.008134475103039057,0.0077650715
219,0.0005995764,0.019554501,0.00869732270328547,0.0744034686103588,0.00035892782,0.015458243,0.021661878,0.014536947028545626,0.015540291
220,0.0013889691,0.031525135,0.0013558030072022534,0.03177350233572329,0.0005683853,0.02002848,0.022132734,0.012323821996476213,0.009945964
221,0.0028613955,0.042569555,0.0027865571824928635,0.041796834616173895,0.0013559053,0.02782393,0.02082134,0.00963811373924179,0.0074622496
222,0.003786703,0.052377544,0.0037908833429701194,0.051725874957732024,0.0022646133,0.041971933,0.016928235,0.008188138508113374,0.007118035
223,0.002335404,0.03979957,0.0026625967334309524,0.042521342911735996,0.0013583372,0.029975537,0.01978053,0.009057423643253513,0.0071232915
224,0.0030812756,0.04652047,0.004153438285643452,0.05716800282093715,0.002784661,0.043388177,0.019654304,0.009691786065405649,0.009260295
225,0.0018492567,0.035167668,0.013794719824204056,0.09486699484731552,0.0016081432,0.0323981,0.024398718,0.01652584867871598,0.015371805
226,0.0019187861,0.034395985,0.0014627366855469333,0.027725805177631735,0.0025091884,0.040559523,0.019442283,0.009271595761887678,0.010088685
227,0.001253244,0.028243208,0.0014489458023903739,0.031675011127909616,0.0010750424,0.026720906,0.018892337,0.008915405414169889,0.008635757
228,0.0034007933,0.04681996,0.002890635637010122,0.040641641785837915,0.0021755905,0.037580762,0.019881167,0.00958171900772957,0.008313892
229,0.0012229529,0.027704462,0.001059215204663523,0.02549482414005757,0.0008680186,0.021232342,0.018876463,0.009007580456990714,0.00856583
230,0.008711256,0.08368745,0.010144919508770679,0.0889624450595557,0.004606442,0.059117537,0.02325625,0.0118522825283686,0.01001682
231,0.0073808525,0.07690949,0.005426372193703817,0.06595007617037087,0.005761911,0.06803103,0.020940753,0.011291374773129807,0.0088827135
232,0.0026874142,0.04046154,0.0027792987332614953,0.03972723307970763,0.0016393003,0.030786555,0.017285923,0.009479526376631138,0.008986875
233,0.0016829595,0.03372991,0.001471535515534072,0.0316503424970565,0.0011106334,0.025770754,0.02041498,0.00860516569485338,0.0069478094
234,0.0016863679,0.03345421,0.001404939602958353,0.03015645167071082,0.00095122925,0.023723051,0.018732892,0.01006759733694696,0.007324512
235,0.00049724954,0.017918246,0.0003063445594455261,0.013657222123191972,0.00022472313,0.012270998,0.020182077,0.010458660178317267,0.008230538
236,0.000998044,0.026068473,0.0012661492397241729,0.029798696952577232,0.000495601,0.018711329,0.019961737,0.010677336681029423,0.008856883
237,0.0007426939,0.021626089,0.0009714424492720873,0.02378626429090294,0.00094807346,0.022306196,0.02067165,0.010154826415090194,0.0097946115
238,0.0030938534,0.044687554,0.002939386540868183,0.04419450717431261,0.0015761538,0.03303137,0.019525953,0.010286881942313175,0.007275414
239,0.0028914989,0.046798013,0.006246155518965576,0.06799149101208216,0.0012987939,0.030890107,0.022959191,0.012287853007285932,0.009858986
240,0.00060888164,0.020171745,0.004109952357274901,0.05082715796666781,0.00037114962,0.015300926,0.023206046,0.016134645172972556,0.0158645
241,0.0017224395,0.033307113,0.016908957971260144,0.10411968560116719,0.0007797473,0.022793759,0.02432205,0.015048980622062363,0.015322829
242,0.0025414508,0.0405322,0.0026410253657742355,0.041544532319728184,0.0020608366,0.036274146,0.020921204,0.010795221475927897,0.009448739
243,0.0065482925,0.07228404,0.010633280265813947,0.09125993491330818,0.0024706104,0.043456562,0.019538585,0.011819510291684572,0.008789694
244,0.00095848297,0.024451647,0.0012323774675702735,0.030639134253609514,0.0003048689,0.013968408,0.020971613,0.010091964924239848,0.008665339
245,0.0070730485,0.074740544,0.010979895097210942,0.09223207202177744,0.001762024,0.03546303,0.021157162,0.012754960607709583,0.00881564
246,0.003150079,0.044712372,0.0031755526206734093,0.043616137527476284,0.0035538133,0.046374872,0.018884001,0.010745933844204891,0.008453117
247,0.0028588127,0.04475458,0.004849893141233096,0.05688297667496183,0.0010121469,0.0268196,0.021382881,0.014049782469652694,0.014812302
248,0.004128541,0.045905802,0.0038914388386427825,0.044074683226474023,0.0021405737,0.035317592,0.018240994,0.009420422872628741,0.006991909
249,0.0006986379,0.0214022,0.0006335302244712456,0.02149515161053165,0.0002811238,0.013640033,0.018700352,0.008995037838299275,0.0069120307
250,0.0005169215,0.018272603,0.000552913627211641,0.019507297437670768,0.0005206781,0.017796572,0.020668367,0.00875991465700284,0.007189913
251,0.0029596612,0.04538277,0.003117333446995021,0.04431470748900118,0.0019097195,0.03507057,0.018909868,0.011329468241192023,0.011432646
252,0.0020045547,0.03580027,0.0018568593046649163,0.0337065433080887,0.0015568881,0.028800717,0.020350358,0.011462766982064998,0.009679285
253,0.0052980892,0.06405623,0.003887766826456275,0.05565223882847643,0.0035159136,0.0522863,0.020418573,0.01103365526455544,0.009323915
254,0.003857209,0.051443364,0.0169852294336502,0.10738463386055558,0.0030269101,0.046094295,0.024586622,0.016967979419240577,0.015491968
255,0.002284117,0.038728394,0.0019547406755707516,0.03569133127545475,0.0024782568,0.040830694,0.021046849,0.012976430495180791,0.011630608
256,0.0015667242,0.03206368,0.0013978060658978281,0.029093274072802325,0.0012988364,0.029002823,0.02386245,0.015949312282295725,0.01580377
257,0.0014351483,0.027804472,0.001450623718612554,0.026067235611962045,0.0020659473,0.031243704,0.020622935,0.011354955246778136,0.008851977
258,0.0017393266,0.03447645,0.0016960774160754018,0.03503344208126852,0.000982695,0.023681551,0.017201776,0.008351777995904464,0.006922832
259,0.0036588882,0.047325872,0.0031120148091150325,0.04310315822910106,0.0032127616,0.04315382,0.02274146,0.011364144025412085,0.007863903
260,0.0010318755,0.025677051,0.00432286399962598,0.05031993557368687,0.00092010904,0.023704793,0.023653539,0.015692140977948743,0.015880335
261,0.0036108806,0.05295018,0.004410006393511948,0.0575282197714507,0.00088036124,0.024749015,0.019981727,0.011446883055354172,0.009696476
262,0.00047455734,0.017057922,0.0007178462208360158,0.021955765932570735,0.00031628023,0.012738642,0.018809913,0.00881933042362388,0.007574227
263,0.0028625396,0.044168748,0.0027810757702847063,0.042523788731847395,0.003672837,0.049911313,0.02022217,0.01162228355195744,0.011117713
264,0.0046351734,0.055578463,0.004086266944701987,0.05282014427248172,0.002521309,0.041080076,0.024072615,0.012630357904142514,0.010710384
265,0.0013681613,0.027641673,0.0012324908400665859,0.026249278621763475,0.0006819941,0.021006484,0.020912351,0.008838370675401601,0.0072091217
266,0.0038184347,0.054398876,0.0020315512989676357,0.038642998649952916,0.003799414,0.053743772,0.019720849,0.009787987448019937,0.008565084
267,0.0025687243,0.044224262,0.002319318742592937,0.042415736925617925,0.001445368,0.034261055,0.02116737,0.012596936355829895,0.009312301
268,0.002281431,0.03864966,0.0035243333015240923,0.0510149436926451,0.001848194,0.03739336,0.019815514,0.010774388265203078,0.008498701
269,0.0019669281,0.03521359,0.0024885507760748922,0.04201570054015201,0.0019247263,0.034306824,0.021157114,0.010881581011998584,0.011209599
270,0.005584441,0.064466245,0.005281145393395388,0.06416226159304773,0.002268514,0.038580947,0.01921495,0.009267701106290284,0.007772598
271,0.00062233384,0.02042269,0.0032874105972156963,0.044721375412747094,0.00047379115,0.017458048,0.023675013,0.015580267342323362,0.015553292
272,0.003352891,0.04561272,0.003750103367611662,0.05066852608844044,0.004599991,0.0498026,0.01880758,0.01011236743891215,0.00944707
273,0.00094361004,0.024705786,0.0009671563147607824,0.023817643408685765,0.0015480072,0.032569572,0.016366288,0.007840995295663296,0.009543479
274,0.002619499,0.0405091,0.0025393103288591772,0.03999158634513198,0.0018954019,0.034553178,0.018780766,0.009211627261470125,0.007559679
275,0.0021215403,0.036710765,0.0023944934610956705,0.04015832454767716,0.0012456845,0.025398016,0.019674234,0.00963706880306779,0.007498534
276,0.0043171877,0.05517803,0.0040446497395457,0.05426886790776986,0.0038714923,0.050531857,0.01905412,0.00870401313926416,0.0065831547
277,0.000586428,0.019707628,0.0016954527456472007,0.033201105347284925,0.0005134732,0.018121239,0.02006373,0.012245357538875064,0.00934059
278,0.0026712976,0.04168378,0.012914294227427764,0.0929162515490233,0.0021527288,0.037769333,0.023135772,0.015154191868735366,0.016421393
279,0.0025132452,0.041295044,0.002208708775497649,0.038786430208613096,0.0019496431,0.03381063,0.01692897,0.008355489901268644,0.0069653215
280,0.0035259759,0.049294725,0.003999395162893096,0.05366411790683287,0.0035636206,0.049072262,0.016910452,0.01021315597727646,0.007953889
281,0.004881381,0.061335057,0.006142592107115468,0.06852165493361172,0.0029859343,0.047421478,0.022732252,0.011538752983403388,0.010772323
282,0.0057282336,0.067276016,0.004533335099270634,0.05902974863023588,0.005817407,0.068534866,0.01956176,0.010709572581936978,0.008619453
283,0.0008777984,0.023955682,0.001174062252173016,0.027581437065974608,0.00035848704,0.014867905,0.024658376,0.012044320499456578,0.0098337075
284,0.0042644683,0.048497215,0.0038556114121437047,0.04551395781198687,0.0059020077,0.059913103,0.01858256,0.009811458042010815,0.009621696
285,0.0015685745,0.03153266,0.0014363608462548906,0.02981984646980783,0.0007829884,0.020709934,0.01763645,0.009933809649795849,0.007580864
286,0.00053343194,0.018495578,0.00039828419783003946,0.015522849955318965,0.00026915662,0.0129700275,0.019672593,0.009258705552603873,0.007302205
287,0.0027423282,0.04449729,0.0025973067798324466,0.04249731046089232,0.00318189,0.049376234,0.020233223,0.00911925401886725,0.008699711
288,0.0022566277,0.038373373,0.0017731721263488265,0.033716784243011194,0.0026654582,0.044125646,0.019596614,0.007338576158322234,0.008108319
289,0.00094472285,0.024959732,0.005780561217665874,0.05905042669130678,0.0009152139,0.024907432,0.022298785,0.014742967678173673,0.014936423
290,0.0009349442,0.02473646,0.0026076915493163924,0.04294979060193976,0.0006352047,0.019945998,0.023060359,0.013432682977182857,0.015697483
291,0.0012560191,0.029333204,0.006320208072713213,0.06417215704115901,0.0009950708,0.026035298,0.022259476,0.014953563821919903,0.015737679
292,0.0026770725,0.04156524,0.0014837480096406932,0.028048717272501293,0.0024130838,0.040239867,0.02373936,0.015364344384383357,0.015361386
293,0.0026640208,0.038499586,0.0027189091481968596,0.03762294914694239,0.0022504125,0.0334552,0.018717417,0.008175970754795925,0.006510061
294,0.0019133466,0.035865374,0.0018183787511491163,0.033918618523294565,0.0012226118,0.027994053,0.016576027,0.008260682316461957,0.0070191678
295,0.0054975874,0.06057679,0.00254169408475344,0.03922546116906792,0.0048369886,0.058607973,0.025861045,0.015300620617166482,0.015725167
296,0.0047157784,0.052692976,0.004656315058378534,0.05226582342007903,0.0034443627,0.04592002,0.020818915,0.008477991907218934,0.008172162
297,0.0037917339,0.045410883,0.0036910510191244692,0.04575089050958302,0.003176152,0.03971271,0.01937792,0.009668906535670969,0.006778655
298,0.0040062508,0.05162439,0.004413219380684774,0.05602855511885576,0.0041866396,0.049324024,0.019510532,0.009173252022423285,0.008871833
299,0.0030172672,0.04696405,0.001276264949548541,0.03153374478314964,0.002650368,0.045660578,0.019332329,0.010034568560048904,0.009019645
300,0.0012172476,0.02959511,0.0008747809736225757,0.024771514461758275,0.0015095853,0.034866035,0.021354338,0.00971616555456186,0.0085351905
301,0.0016088177,0.03351806,0.0016626574351118568,0.034495781895273275,0.0009437586,0.024483029,0.017732887,0.007137720968601753,0.0065835756
302,0.002463061,0.039642572,0.00561176721725794,0.05988625051603012,0.0019878058,0.036764193,0.024909357,0.01799572563289993,0.015557565
303,0.0014196538,0.030960163,0.0014064786080314985,0.03244515769910469,0.00065882277,0.018586282,0.020030217,0.008790215340157325,0.0070864353
304,0.001823788,0.034999043,0.0015862526584398734,0.03331827905493015,0.0010707756,0.026539546,0.019933065,0.012071210448001145,0.011188152
305,0.0037688594,0.05309797,0.005157184084062509,0.062277079134240354,0.0031056833,0.049871244,0.023188958,0.013886825390894218,0.010046994
306,0.0045700297,0.05728102,0.004486346105234101,0.056568618453429094,0.0049253553,0.05936835,0.020525299,0.01117396828958943,0.009204548
307,0.0024047834,0.03906963,0.002064994449354487,0.03504414203063641,0.003023129,0.041844904,0.018819397,0.009155408709503874,0.00768553
308,0.005020356,0.06259116,0.0018740733197951235,0.037483746875253104,0.0047528814,0.06206354,0.02264273,0.01175417449949142,0.010455093
309,0.009766438,0.087567374,0.007259463667351487,0.07578610953592306,0.0043783234,0.058325127,0.021731352,0.010902075816972409,0.009008093
310,0.0005697849,0.018585943,0.00045986209172948274,0.01688839047045624,0.0006504433,0.019691268,0.018349122,0.009616765956688875,0.006611255
311,0.0006533383,0.020883616,0.0004900003990780653,0.017582960789475716,0.0006322612,0.020042194,0.0201916,0.009436411949283241,0.0087634595
312,0.0053536966,0.06039075,0.005835342820041253,0.06367740653402455,0.002772646,0.04384247,0.020375842,0.011630006116493256,0.011443694
313,0.0017334586,0.035417564,0.0014674998393553384,0.03208243395675051,0.0012214805,0.029978113,0.024564447,0.012585944797395315,0.010993089
314,0.0047135223,0.057875644,0.0052866415816413435,0.061002269931302006,0.0043957774,0.055137217,0.019039249,0.010639982361219151,0.010226306
315,0.0014181151,0.031063223,0.0012371120048581665,0.030082905126845617,0.00050075183,0.016981043,0.018675385,0.00966447054679361,0.007659457
316,0.00453706,0.05974633,0.0032510037340603253,0.051949905315968485,0.0042337812,0.05830417,0.019794794,0.010255336638698754,0.008916562
317,0.0040600123,0.05140516,0.02066822370519106,0.11542442670476466,0.0040461496,0.051866848,0.02406573,0.016548504447616876,0.016088769
318,0.0015745801,0.031329896,0.001770688966614785,0.03410731842839257,0.0017280036,0.033374257,0.018091714,0.00849283919013767,0.007334302
319,0.0014648619,0.0322136,0.001683418585967975,0.03418700671096998,0.00095559907,0.026843276,0.023264743,0.011148329027961496,0.00951377
320,0.0009049092,0.024961993,0.0011677708167977027,0.029474562143924694,0.0005128904,0.018282127,0.020840934,0.01001987199151645,0.00830695
321,0.00076486904,0.022758633,0.0007568504707103187,0.023619265667288607,0.0016661583,0.030029401,0.019452084,0.00912579032868548,0.008868506
322,0.0032413756,0.046688028,0.0032992225896488446,0.04740333822891073,0.002265849,0.038997598,0.01763236,0.008567586210142001,0.0067313095
323,0.0006814957,0.020726012,0.00048691749305425423,0.017461138924785208,0.00039261585,0.016217876,0.02084697,0.009119113950305624,0.007062462
324,0.0043615447,0.049508862,0.005536578820504307,0.058174264563747816,0.002420086,0.038843222,0.023300236,0.012808115374225744,0.012333409
325,0.0012848731,0.029909313,0.0010629211922217091,0.027973619168742556,0.00059457077,0.018450268,0.018692553,0.007362517982864588,0.0074365493
326,0.0010167479,0.025589988,0.0009194389927649398,0.022762220576928005,0.00043988694,0.016732011,0.0193168,0.009429971948359008,0.0075740702
327,0.003096615,0.044883594,0.0031562516417509715,0.04360027171445527,0.0016356817,0.031413995,0.019256286,0.00889804647523169,0.0076473565
328,0.0037565965,0.04650002,0.0031273693004185005,0.04290749392836857,0.0013105002,0.025934486,0.017863808,0.008393651657890055,0.0065164585
329,0.006362146,0.07166068,0.00508734329744341,0.06417096294473011,0.0066507533,0.073366314,0.023660678,0.012198296717408552,0.010274006
330,0.0015931453,0.032280114,0.0015146006122752505,0.03130986430634553,0.0015757245,0.03299167,0.02314067,0.01167079477810071,0.010441453
331,0.0050064055,0.051842805,0.004694612634168522,0.048899515109131715,0.002055997,0.03599778,0.020205889,0.010347434749003109,0.008849467
332,0.003306313,0.049953118,0.004108770963743306,0.0572776218871006,0.00084695494,0.024926549,0.02119264,0.01111827201177596,0.008741121
333,0.00240479,0.039598245,0.0024803890188377204,0.04032324350227855,0.0007293434,0.021219917,0.02034948,0.01151654695250353,0.009992914
334,0.0007380353,0.021920023,0.002182350725942397,0.03529861614121695,0.00042546476,0.016294437,0.02420248,0.016589599643534195,0.015463424
335,0.0009545934,0.024988871,0.000915616744875587,0.024516220579322116,0.00039892152,0.01613181,0.01885291,0.008295820400350535,0.007678342
336,0.0005681008,0.019018944,0.0003513463485123497,0.015012094812478227,0.00025816498,0.012799922,0.016934332,0.008549413635773648,0.006749575
337,0.0031639566,0.047860235,0.003462984177749942,0.0510239245583633,0.002581867,0.04214014,0.020191023,0.008609316369505822,0.008405049
338,0.009846034,0.08890382,0.00962669152068113,0.08767135665544014,0.0070421444,0.074987546,0.019813502,0.00983417078471787,0.008575593
339,0.004339331,0.0533,0.003981971835949655,0.05150030793013173,0.0035524305,0.051161148,0.017005285,0.008301489992138459,0.007429606
340,0.0030740642,0.043759897,0.002899799691606808,0.04422958146620778,0.002201391,0.0382345,0.016612614,0.009397056309047002,0.009536388
341,0.0025668356,0.04003036,0.0024686638318938857,0.040354597372442104,0.0014849204,0.028371852,0.015728287,0.008227705425077525,0.0065758675
342,0.011125699,0.094925076,0.01021081997214342,0.09013416473500926,0.006075196,0.06995361,0.023789516,0.011507933206786796,0.009573203
343,0.0009925885,0.02604108,0.008396525019255821,0.0721056165805085,0.00082955335,0.02410721,0.023367634,0.014579216538679394,0.015807057
344,0.0012322421,0.02882773,0.0009073157673106293,0.02555312928344748,0.0010419253,0.027784582,0.021939669,0.010479377895854226,0.008705264
345,0.002838907,0.040554717,0.0028049898436535436,0.038869907405835374,0.0021370582,0.033993557,0.019608349,0.010307657116895401,0.008066157
346,0.0042400504,0.050639503,0.0038802689797384857,0.04730943033163078,0.0044253753,0.051193114,0.022002071,0.012214396423634347,0.010183453
347,0.0029628342,0.04381566,0.002565269993707169,0.04152107631202052,0.0018739842,0.033777185,0.023281166,0.013196011291395495,0.013053808
348,0.0009643033,0.025107441,0.0015007224131930797,0.03114835030096712,0.0004100679,0.016162733,0.021151694,0.011285505428764792,0.010483865
349,0.0012941081,0.028720107,0.0011901809467816434,0.028066440465740927,0.0003920444,0.014795087,0.019393781,0.010104207724366331,0.008993322
350,0.0036625022,0.049937822,0.003945811896534009,0.05226023170408628,0.0015881135,0.033146124,0.020843582,0.010682163184925398,0.01044975
351,0.0038485383,0.05228107,0.004147016304881497,0.05537069577620314,0.0029070876,0.045212317,0.019114528,0.010214441435767963,0.007938705
352,0.008591102,0.08191179,0.005655130350567052,0.0662253902265162,0.008390877,0.08174191,0.019110754,0.009181227859318596,0.008967798
353,0.004176351,0.053848896,0.003910817437967176,0.052359499123599385,0.0028157262,0.041477475,0.022527885,0.010300746850753408,0.0077732224
354,0.0067432616,0.06688289,0.024924386355886972,0.13061302130498637,0.0049686125,0.057873163,0.024817085,0.01771109709727367,0.015523332
355,0.0009353915,0.024766795,0.0008246613200296776,0.02361700023917444,0.00062643975,0.019110434,0.019193659,0.008989923510016056,0.006616158
356,0.0012240006,0.028105605,0.0011835001555130045,0.027000738506028993,0.0014142343,0.024880823,0.018358609,0.00976759804636485,0.009875916
357,0.004580171,0.05053426,0.004651175163378134,0.050262793577881576,0.004543405,0.054734252,0.01890756,0.009249821519935234,0.00901022
358,0.0023827197,0.037265867,0.0022338428697829442,0.03695148762205021,0.0012761338,0.02694681,0.017933019,0.009378576371717132,0.00810907
359,0.0026846146,0.041699596,0.012565956779281469,0.09291792603113909,0.0014918922,0.032059982,0.02631467,0.01767923595992637,0.015735427
360,0.0021393588,0.03747978,0.0062030096969828575,0.06630869482175335,0.0020166985,0.035907626,0.022832407,0.015346748946283052,0.0153232785
361,0.0025178716,0.040970095,0.009769773286993043,0.08109582184320255,0.0009100622,0.023752263,0.024768567,0.017166685488373534,0.015036978
362,0.00044623506,0.017072491,0.004334409994611006,0.05152942332340067,0.0003195518,0.014424492,0.023439037,0.01610796956333616,0.015481432
363,0.0035290779,0.05191022,0.0030184776709665877,0.049137350691318804,0.0009168783,0.024654187,0.019708738,0.009680251289454253,0.009218597
364,0.0032521528,0.0462281,0.0026843103293748396,0.04230054464036812,0.002895263,0.04399772,0.023687307,0.014993058755654732,0.016443431
365,0.00086410367,0.02378941,0.0006453670709355766,0.02003690684347412,0.0016411828,0.030620031,0.018592503,0.009361271832341134,0.0107324235
366,0.0033565257,0.050560363,0.0028831860371230774,0.047288648188028845,0.0014570628,0.03112941,0.018673392,0.012127446897284778,0.0093310345
367,0.006064879,0.06596428,0.0052980245545973,0.06245804966215572,0.006486894,0.06882745,0.01863441,0.010291770953718285,0.010682793
368,0.0013025317,0.029535238,0.001126657679026729,0.028082335516905445,0.0005216177,0.017721107,0.019853804,0.011104625653758722,0.009169021
369,0.0040413765,0.050225835,0.0036495798304317898,0.04909722017417104,0.0037203475,0.04647904,0.021231283,0.012527927950517234,0.008780941
370,0.0021283505,0.03823789,0.008529464323975408,0.07307004644197482,0.0012370038,0.029393729,0.026879108,0.01699971543576364,0.014904171
371,0.0036266875,0.047296323,0.0028893761321575166,0.04028385491933195,0.0023917146,0.039252736,0.01953189,0.009109309357445536,0.009384603
372,0.00876415,0.08306001,0.011000936365058394,0.09282823148035182,0.0035245658,0.051913183,0.023542752,0.01139213080554637,0.009592913
373,0.0007787921,0.02240472,0.000711309037288306,0.0210540699494782,0.00068866624,0.01985985,0.02002334,0.014264787415483138,0.010493747
374,0.0014165933,0.030835034,0.0012429467653532807,0.0301507411066116,0.0005474922,0.019044708,0.01882826,0.010636796882590763,0.0086798575
375,0.0071746637,0.07068573,0.006579432736078977,0.06788723046338221,0.0024656435,0.04086362,0.017596664,0.008732008481736733,0.007850174
376,0.0009231404,0.02510543,0.0004960716535379107,0.01703508749808328,0.0008550834,0.024646165,0.020427888,0.009966969825721315,0.006886493
377,0.0019169294,0.03552176,0.002020669628573616,0.03752750947948072,0.00054883165,0.017741762,0.020475043,0.01008442587970164,0.009441737
378,0.0041656652,0.050578043,0.003999004411640291,0.048896257875361594,0.0024480985,0.041274924,0.02043727,0.009596091825554124,0.008054213
379,0.0036439444,0.049292892,0.013071041193888001,0.09514856083909895,0.0029041637,0.043858506,0.023070613,0.014559357966124533,0.015434072
380,0.0015272016,0.032465912,0.0011542290300101446,0.028273157851564125,0.00065260765,0.021408983,0.019957049,0.00975036619789543,0.008600836
381,0.0046987585,0.04928271,0.004507786981595718,0.046773338577538445,0.0038217874,0.04444029,0.018901628,0.009430988881294216,0.008435958
382,0.00087527675,0.023557074,0.0007838751684071598,0.023101577109910534,0.00040639,0.016409598,0.02027574,0.009249338594335254,0.007416857
383,0.00532315,0.051701583,0.004404722696262816,0.04548127648669956,0.00478471,0.052319884,0.018759156,0.010717327818974226,0.011561157
384,0.00058397057,0.019431096,0.00041966550165564427,0.01684100860810158,0.00085308164,0.02314477,0.019487226,0.011153655340154122,0.009924982
385,0.00273762,0.041317597,0.011889577006561387,0.08936932020986724,0.0022660294,0.0381742,0.02646692,0.019727719683217224,0.016760103
386,0.003380102,0.04627183,0.0029092024939544685,0.041706787108587384,0.0038517832,0.04693417,0.018907918,0.010745495325566089,0.008550333
387,0.0012835991,0.029114032,0.001769953703846876,0.034568323128441936,0.0017237497,0.03207727,0.020854779,0.01295818270095737,0.010761847
388,0.002207792,0.039412864,0.0017714871198119026,0.034739747136247306,0.0026354557,0.042803496,0.019724322,0.009958853351323904,0.007591543
389,0.0017037991,0.033738703,0.0014158366507491442,0.030911867878926795,0.0007908861,0.022091653,0.019337626,0.009114616283187505,0.0076269154
390,0.0011221888,0.026994906,0.0008552115949572557,0.02476667557622298,0.00044735475,0.017109275,0.021995496,0.011122149412982521,0.010109619
391,0.0032060198,0.048731126,0.0035508049008540084,0.0526135791207125,0.0010533115,0.027835887,0.022634069,0.011211735007265378,0.009728735
392,0.002242819,0.038880322,0.0021361405225063714,0.03660095348154957,0.0019532363,0.0390939,0.020596614,0.00918989929794093,0.008919586
393,0.003650917,0.04940939,0.0034790134820310344,0.04431886917345214,0.0036355255,0.050056905,0.022339936,0.015251759322358033,0.015366564
394,0.0021886914,0.037267208,0.0020689307345616924,0.03403550821692827,0.0020467392,0.036585912,0.024191488,0.01745078099269909,0.01565108
395,0.0017473996,0.034646843,0.0015271143135018356,0.03314717929134678,0.0007454965,0.022253457,0.019410191,0.009507172595633887,0.0079758065
396,0.0007239383,0.021120202,0.000640234050726292,0.020713299616015705,0.00065433996,0.019737246,0.020427288,0.009437306193292583,0.008994499
397,0.0034502386,0.044924065,0.002944205181901164,0.042262160548826234,0.002009568,0.035512727,0.018950963,0.009347518513893953,0.007138009
398,0.0015603062,0.033251613,0.0037720501259392207,0.04975282605669472,0.0009196656,0.024880785,0.020372428,0.010566521327174802,0.0085736085
399,0.0025181337,0.044589642,0.0018251395566579794,0.03846058647895615,0.0016000965,0.034007706,0.018167427,0.010154394934097985,0.008326614
400,0.0020093664,0.033310235,0.0014203341135724116,0.026840774691721275,0.0006238771,0.018798651,0.01996153,0.008802664185046995,0.007414192
401,0.0023029768,0.04117801,0.0008367620093685678,0.022668311470140406,0.0024136216,0.04284174,0.021888712,0.011453888804192562,0.009577846
402,0.0018878673,0.034847274,0.014608065642923813,0.09768094380067882,0.0015855347,0.031867206,0.023288261,0.015361910421270678,0.01662527
403,0.0022077584,0.037119284,0.0021856172385578397,0.038348452693209745,0.002576454,0.037476346,0.021468753,0.011925289762149516,0.011610547
404,0.0016656781,0.030429408,0.0013044608237384508,0.030075229457533957,0.0020653806,0.035698995,0.019080557,0.011332762463947342,0.010736757
405,0.004612837,0.048755042,0.004425324972947228,0.048022242714298655,0.0027948879,0.03931544,0.018895717,0.009439032182123226,0.008093151
406,0.0016658965,0.032687187,0.010524337182582524,0.08530085769643755,0.0015229386,0.031600483,0.024882922,0.015251964785962127,0.015686326
407,0.005811164,0.054271862,0.005383027957719225,0.04993198186587741,0.0069747125,0.064000025,0.019941615,0.008520279336732326,0.009014276
408,0.0026924214,0.04130412,0.002277954590723421,0.03842510144130007,0.0036659196,0.04844161,0.022327937,0.009441397213465007,0.007828014
409,0.0034548533,0.04587034,0.00488016587250192,0.058593812071933045,0.0025559857,0.0438322,0.019197673,0.010418594479178828,0.008533133
410,0.0025191042,0.041431006,0.002633321274966584,0.044743198902353586,0.0011110222,0.027247395,0.019744521,0.009847779427589343,0.008871499
411,0.0035872736,0.050472498,0.0033090557314254705,0.04943937648230827,0.0047423923,0.057758786,0.019300472,0.00899339968924656,0.00816235
